quarter_id,class_id,module_name,programme_name,campus_id,professor_id,group_ids,student_count,day,start_time,duration_hours,room_id,capacity,room_campus_id
Q3,C0314,Digital Transformation,BSc Business Administration,BER01,PROF293,['G028'],51,Friday,14:00,2.0,R008,60,BER01
Q3,C0856,Software Systems: Advanced Methods,MEng Digital Engineering,POT01,PROF037,['G075'],51,Tuesday,13:00,3.0,R045,55,POT01
Q3,C0913,Immersive Media: Applications,BA Digital Media,BER04,PROF152,['G081'],51,Wednesday,15:00,2.0,R042,70,BER04
Q3,C1057,Motion Design,MA Digital Media and Innovation,BER04,PROF011,['G093'],51,Monday,13:30,3.0,R044,125,BER04
Q3,C1329,Epidemiology: Applications,BSc Health Management,POT01,PROF021,['G117'],51,Thursday,11:00,2.5,R045,55,POT01
Q3,C0435,Project Management: Applications,BSc Marketing and Management,BER04,PROF272,['G039'],50,Friday,09:00,2.0,R042,70,BER04
Q3,C0435,Project Management: Applications,BSc Marketing and Management,BER04,PROF272,['G039'],50,Wednesday,09:00,2.0,R042,70,BER04
Q3,C0501,Applied Econometrics,BSc Economics,BER01,PROF044,['G045'],50,Tuesday,09:00,2.0,R008,60,BER01
Q3,C1108,Quantitative Research,BSc Psychology,BER01,PROF212,['G097'],50,Friday,12:00,2.0,R008,60,BER01
Q3,C1108,Quantitative Research,BSc Psychology,BER01,PROF212,['G097'],50,Monday,09:00,2.0,R002,80,BER01
Q3,C0029,Data Structures,BSc Computer Science,BER03,PROF230,['G003'],49,Thursday,09:00,2.0,R027,60,BER03
Q3,C0183,Data Mining: Applications,BSc Cybersecurity,BER03,PROF170,['G017'],49,Wednesday,12:00,2.0,R027,60,BER03
Q3,C0597,Statistics for Economics: Applications,BSc Banking and Finance,BER01,PROF107,['G053'],49,Tuesday,11:00,2.0,R008,60,BER01
Q3,C0702,Software Systems: Applications,BEng Software Systems,BER02,PROF125,['G062'],49,Friday,14:00,2.0,R021,50,BER02
Q3,C0725,Embedded Systems: Applications,BEng Software Systems,BER02,PROF296,['G064'],49,Monday,11:30,2.0,R022,55,BER02
Q3,C0838,Industrial Systems,BEng Engineering Management,POT01,PROF186,['G074'],49,Thursday,13:30,2.0,R045,55,POT01
Q3,C0838,Industrial Systems,BEng Engineering Management,POT01,PROF186,['G074'],49,Wednesday,15:00,2.0,R045,55,POT01
Q3,C0872,Automation: Applications,MEng Digital Engineering,POT01,PROF154,['G077'],49,Tuesday,13:00,3.0,R046,55,POT01
Q3,C0896,Systems Engineering: Advanced Methods,MEng Engineering Management,POT01,PROF090,['G079'],49,Friday,09:00,3.0,R045,55,POT01
Q3,C1011,Visual Communication: Advanced Methods,BA Digital Communication,BER04,PROF055,['G089'],49,Monday,09:00,2.0,R042,70,BER04
Q3,C1092,Psychological Assessment,BSc Psychology,BER01,PROF010,['G096'],49,Thursday,09:00,2.0,R008,60,BER01
Q3,C1237,Technology Law: Applications,LLB Law,BER01,PROF210,['G109'],49,Wednesday,09:00,2.0,R008,60,BER01
Q3,C1316,Biostatistics: Advanced Methods,BSc Health Management,POT01,PROF095,['G115'],49,Monday,11:30,2.0,R047,105,POT01
Q3,C0744,Project Engineering: Advanced Methods,BEng Software Systems,BER02,PROF174,['G066'],48,Thursday,11:00,2.0,R021,50,BER02
Q3,C0857,Software Systems: Advanced Methods,MEng Digital Engineering,POT01,PROF290,['G076'],48,Tuesday,13:00,3.0,R047,105,POT01
Q3,C1127,Quantitative Research,BA Social Sciences,BER01,PROF226,['G099'],48,Wednesday,12:00,2.0,R008,60,BER01
Q3,C1266,Law and Emerging Technologies,LLM Business and Technology Law,BER01,PROF234,['G111'],48,Friday,14:00,3.0,R002,80,BER01
Q3,C1269,Competition Law: Applications,LLM Business and Technology Law,BER01,PROF183,['G112'],48,Monday,13:30,3.0,R023,120,BER02
Q3,C0274,Data Structures,MSc Artificial Intelligence,POT01,PROF078,['G024'],47,Thursday,13:30,3.0,R046,55,POT01
Q3,C0540,Econometrics: Advanced Methods,BSc Economics,BER01,PROF098,['G048'],47,Wednesday,15:00,2.0,R008,60,BER01
Q3,C0580,FinTech Foundations,BSc Banking and Finance,BER01,PROF167,['G052'],47,Tuesday,09:00,2.0,R002,80,BER01
Q3,C0763,Technical Management: Applications,BEng Industrial Engineering,BER02,PROF208,['G067'],47,Friday,12:00,2.0,R021,50,BER02
Q3,C1290,Healthcare Operations: Applications,BSc Health Management,POT01,PROF133,['G113'],47,Wednesday,09:00,2.0,R045,55,POT01
Q3,C0325,Operations Management,BSc Business Administration,BER01,PROF032,['G029'],46,Monday,09:00,2.0,R022,55,BER02
Q3,C0524,Banking Fundamentals: Applications,BSc Economics,BER01,PROF222,['G047'],46,Thursday,09:00,2.0,R002,80,BER01
Q3,C0579,FinTech Foundations,BSc Banking and Finance,BER01,PROF084,['G051'],46,Tuesday,11:00,2.0,R002,80,BER01
Q3,C0726,Embedded Systems: Applications,BEng Software Systems,BER02,PROF196,['G065'],46,Friday,09:00,2.0,R021,50,BER02
Q3,C0614,Data Analysis for Finance,MSc Economics,BER01,PROF040,['G055'],45,Wednesday,12:00,3.0,R001,45,BER01
Q3,C0949,Interaction Design,BA Digital Media,BER04,PROF164,['G084'],45,Monday,11:30,2.0,R042,70,BER04
Q3,C1249,Dispute Resolution,LLM Business and Technology Law,BER01,PROF139,['G110'],45,Thursday,13:30,3.0,R001,45,BER01
Q3,C0024,Machine Learning: Applications,BSc Computer Science,BER03,PROF059,['G002'],44,Tuesday,09:00,2.0,R034,45,BER03
Q3,C0230,Advanced Databases,MSc Computer Science,BER03,PROF249,['G020'],44,Friday,14:00,3.0,R034,45,BER03
Q3,C0230,Advanced Databases,MSc Computer Science,BER03,PROF249,['G020'],44,Monday,13:30,3.0,R027,60,BER03
Q3,C0886,Operations Research,MEng Engineering Management,POT01,PROF244,['G078'],44,Tuesday,13:00,3.0,R001,45,BER01
Q3,C1213,Employment Law,LLB Law,BER01,PROF256,['G107'],44,Wednesday,15:00,2.0,R001,45,BER01
Q3,C0062,Advanced Programming,BSc Data Science,BER03,PROF048,['G006'],43,Thursday,11:00,2.0,R034,45,BER03
Q3,C0558,Corporate Finance: Applications,BSc Banking and Finance,BER01,PROF050,['G049'],43,Friday,12:00,2.0,R001,45,BER01
Q3,C0637,Econometrics: Applications,MSc Economics,BER01,PROF173,['G056'],43,Wednesday,09:00,3.0,R001,45,BER01
Q3,C0637,Econometrics: Applications,MSc Economics,BER01,PROF173,['G056'],43,Monday,13:30,3.0,R008,60,BER01
Q3,C0948,Interaction Design,BA Digital Media,BER04,PROF012,['G083'],43,Thursday,09:00,2.0,R042,70,BER04
Q3,C0640,Economic Policy: Applications,MSc Economics,BER01,PROF159,['G057'],42,Tuesday,13:00,3.0,R008,60,BER01
Q3,C0663,Corporate Finance: Advanced Methods,MSc Financial Analytics,BER04,PROF039,['G058'],42,Friday,09:00,3.0,R044,125,BER04
Q3,C0798,Engineering Design,BEng Industrial Engineering,BER02,PROF097,['G070'],42,Thursday,11:00,2.0,R022,55,BER02
Q3,C0813,Digital Engineering: Applications,BEng Engineering Management,POT01,PROF102,['G072'],42,Wednesday,12:00,2.0,R045,55,POT01
Q3,C1068,Visual Communication,MA Digital Media and Innovation,BER04,PROF002,['G094'],42,Monday,13:30,3.0,R042,70,BER04
Q3,C1144,Community Studies,BA Social Sciences,BER01,PROF158,['G101'],42,Tuesday,11:00,2.0,R001,45,BER01
Q3,C1199,Qualitative Research,MA Applied Psychology,BER01,PROF129,['G105'],42,Friday,14:00,3.0,R001,45,BER01
Q3,C1313,Public Health: Applications,BSc Health Management,POT01,PROF094,['G116'],42,Thursday,13:30,2.0,R047,105,POT01
Q3,C0099,Natural Language Processing,BSc Data Science,BER03,PROF130,['G009'],41,Wednesday,09:00,2.5,R034,45,BER03
Q3,C0233,Machine Learning,MSc Computer Science,BER03,PROF161,['G021'],41,Tuesday,13:00,3.0,R034,45,BER03
Q3,C0684,FinTech Foundations: Applications,MSc Financial Analytics,BER04,PROF220,['G060'],41,Monday,13:30,3.0,R021,50,BER02
Q3,C0827,Project Engineering,BEng Engineering Management,POT01,PROF225,['G073'],41,Thursday,09:00,2.0,R045,55,POT01
Q3,C1289,Healthcare Quality,BSc Health Management,POT01,PROF299,['G114'],41,Friday,12:00,2.0,R045,55,POT01
Q3,C1361,Health Economics: Applications,MSc Health Informatics,POT01,PROF168,['G120'],41,Wednesday,12:00,3.0,R046,55,POT01
Q3,C0042,Distributed Systems: Applications,BSc Computer Science,BER03,PROF101,['G004'],40,Thursday,11:00,2.0,R033,40,BER03
Q3,C0344,Business Communication: Advanced Methods,BSc International Business,BER01,PROF160,['G031'],40,Tuesday,13:00,2.5,R007,40,BER01
Q3,C0408,Leadership: Advanced Methods,BSc Marketing and Management,BER04,PROF182,['G037'],40,Friday,09:00,2.5,R038,40,BER04
Q3,C0273,Programming Fundamentals: Advanced Methods,MSc Artificial Intelligence,POT01,PROF243,['G025'],39,Monday,13:30,3.0,R049,40,POT01
Q3,C0498,Risk Management,BSc Economics,BER01,PROF259,['G044'],39,Wednesday,15:00,2.0,R007,40,BER01
Q3,C0521,Economic Policy,BSc Economics,BER01,PROF199,['G046'],39,Thursday,13:30,2.5,R007,40,BER01
Q3,C0521,Economic Policy,BSc Economics,BER01,PROF199,['G046'],39,Tuesday,09:00,2.5,R007,40,BER01
Q3,C0914,Creative Coding: Advanced Methods,BA Digital Media,BER04,PROF213,['G080'],38,Friday,14:00,2.5,R038,40,BER04
Q3,C0129,Software Architecture: Advanced Methods,BSc Artificial Intelligence,BER03,PROF085,['G012'],37,Monday,09:00,2.5,R033,40,BER03
Q3,C0303,Supply Chain Management,BSc Business Administration,BER01,PROF176,['G027'],37,Wednesday,15:00,2.0,R002,80,BER01
Q3,C0557,Portfolio Management,BSc Banking and Finance,BER01,PROF271,['G050'],37,Thursday,11:00,2.5,R007,40,BER01
Q3,C0008,Cybersecurity Fundamentals: Applications,BSc Computer Science,BER03,PROF247,['G001'],36,Tuesday,09:00,2.0,R033,40,BER03
Q3,C0460,Marketing Principles,MSc Management,BER01,PROF203,['G041'],36,Friday,09:00,3.0,R007,40,BER01
Q3,C0762,Engineering Economics: Applications,BEng Industrial Engineering,BER02,PROF081,['G068'],36,Wednesday,09:00,2.0,R018,40,BER02
Q3,C0762,Engineering Economics: Applications,BEng Industrial Engineering,BER02,PROF081,['G068'],36,Monday,11:30,2.0,R018,40,BER02
Q3,C0057,Computer Networks: Applications,BSc Data Science,BER03,PROF022,['G005'],35,Thursday,09:00,2.0,R033,40,BER03
Q3,C0057,Computer Networks: Applications,BSc Data Science,BER03,PROF022,['G005'],35,Tuesday,11:00,2.0,R033,40,BER03
Q3,C0345,Operations Management,BSc International Business,BER01,PROF024,['G030'],35,Wednesday,12:00,2.0,R006,35,BER01
Q3,C0707,Control Engineering: Advanced Methods,BEng Software Systems,BER02,PROF124,['G063'],35,Monday,09:00,2.0,R018,40,BER02
Q3,C1143,Community Studies,BA Social Sciences,BER01,PROF043,['G100'],35,Friday,12:00,2.0,R006,35,BER01
Q3,C1225,Risk and Liability,LLB Law,BER01,PROF195,['G108'],35,Thursday,13:30,2.0,R006,35,BER01
Q3,C0109,Cloud Computing: Applications,BSc Artificial Intelligence,BER03,PROF190,['G010'],34,Tuesday,09:00,2.0,R035,40,BER03
Q3,C0130,Web Application Development,BSc Artificial Intelligence,BER03,PROF267,['G011'],34,Wednesday,15:00,2.0,R033,40,BER03
Q3,C0434,Project Management: Applications,BSc Marketing and Management,BER04,PROF088,['G038'],34,Monday,11:30,2.0,R039,35,BER04
Q3,C0434,Project Management: Applications,BSc Marketing and Management,BER04,PROF088,['G038'],34,Friday,12:00,2.0,R039,35,BER04
Q3,C0448,Corporate Strategy,BSc Marketing and Management,BER04,PROF013,['G040'],34,Thursday,09:00,2.0,R039,35,BER04
Q3,C0613,Data Analysis for Finance,MSc Economics,BER01,PROF100,['G054'],34,Tuesday,13:00,3.0,R006,35,BER01
Q3,C0779,Industrial Systems: Advanced Methods,BEng Industrial Engineering,BER02,PROF089,['G069'],34,Wednesday,09:00,2.0,R021,50,BER02
Q3,C0797,Engineering Mathematics: Advanced Methods,BEng Industrial Engineering,BER02,PROF099,['G071'],34,Monday,09:00,2.0,R006,35,BER01
Q3,C1081,Sociology,BSc Psychology,BER01,PROF035,['G095'],34,Friday,14:00,2.0,R006,35,BER01
Q3,C0409,Business Analytics,BSc Marketing and Management,BER04,PROF122,['G036'],33,Thursday,11:00,2.5,R039,35,BER04
Q3,C0664,Corporate Finance: Advanced Methods,MSc Financial Analytics,BER04,PROF241,['G059'],33,Wednesday,12:00,3.0,R039,35,BER04
Q3,C0966,Graphic Design: Advanced Methods,BA UX and Interaction Design,BER04,PROF251,['G085'],33,Monday,11:30,2.0,R041,35,BER04
Q3,C1183,Work and Society,MA Applied Psychology,BER01,PROF200,['G104'],33,Tuesday,13:00,3.0,R009,135,BER01
Q3,C1023,Graphic Design,BA Digital Communication,BER04,PROF207,['G090'],32,Friday,09:00,2.0,R039,35,BER04
Q3,C0683,Investment Analysis: Applications,MSc Financial Analytics,BER04,PROF157,['G061'],30,Thursday,13:30,3.0,R037,30,BER04
Q3,C0979,Creative Coding,BA UX and Interaction Design,BER04,PROF206,['G086'],30,Monday,09:00,2.5,R003,30,BER01
Q3,C1109,Quantitative Research,BSc Psychology,BER01,PROF283,['G098'],30,Friday,12:00,2.0,R003,30,BER01
Q3,C1109,Quantitative Research,BSc Psychology,BER01,PROF283,['G098'],30,Wednesday,15:00,2.0,R003,30,BER01
Q3,C0525,Data Analysis for Finance: Applications,BSc Economics,BER01,PROF068,"['G047', 'G046']",85,Tuesday,15:00,2.0,R020,150,BER02
Q3,C0144,Algorithms: Advanced Methods,BSc Artificial Intelligence,BER03,PROF079,['G013'],51,Thursday,09:00,2.0,R025,70,BER03
Q3,C0253,Operating Systems: Advanced Methods,MSc Computer Science,BER03,PROF215,['G023'],51,Friday,14:00,3.0,R027,60,BER03
Q3,C0313,Business Foundations,BSc Business Administration,BER01,PROF156,['G028'],51,Monday,09:00,2.5,R047,105,POT01
Q3,C0854,Manufacturing Systems: Applications,MEng Digital Engineering,POT01,PROF102,['G075'],51,Wednesday,09:00,3.0,R046,55,POT01
Q3,C0915,Creative Coding: Advanced Methods,BA Digital Media,BER04,PROF055,['G081'],51,Tuesday,13:00,2.5,R042,70,BER04
Q3,C1056,Media Production: Advanced Methods,MA Digital Media and Innovation,BER04,PROF026,['G093'],51,Thursday,13:30,3.0,R042,70,BER04
Q3,C1170,Behavioural Research: Applications,BA Social Sciences,BER01,PROF035,['G103'],51,Monday,11:30,2.0,R002,80,BER01
Q3,C1330,Human Biology: Advanced Methods,BSc Health Management,POT01,PROF110,['G117'],51,Friday,09:00,2.0,R046,55,POT01
Q3,C0433,Management Accounting,BSc Marketing and Management,BER04,PROF015,['G039'],50,Tuesday,09:00,2.5,R042,70,BER04
Q3,C0499,Risk Management,BSc Economics,BER01,PROF259,['G045'],50,Wednesday,12:00,2.0,R002,80,BER01
Q3,C1112,Health Psychology: Applications,BSc Psychology,BER01,PROF010,['G097'],50,Monday,13:30,2.5,R016,100,BER02
Q3,C1112,Health Psychology: Applications,BSc Psychology,BER01,PROF010,['G097'],50,Thursday,11:00,2.5,R008,60,BER01
Q3,C0025,Machine Learning: Applications,BSc Computer Science,BER03,PROF223,['G003'],49,Friday,12:00,2.0,R027,60,BER03
Q3,C0187,Artificial Intelligence,BSc Cybersecurity,BER03,PROF116,['G017'],49,Wednesday,15:00,2.0,R027,60,BER03
Q3,C0598,Derivatives: Applications,BSc Banking and Finance,BER01,PROF098,['G053'],49,Tuesday,09:00,2.0,R014,220,BER01
Q3,C0704,Engineering Simulation: Applications,BEng Software Systems,BER02,PROF172,['G062'],49,Friday,09:00,2.5,R022,55,BER02
Q3,C0727,Engineering Design: Advanced Methods,BEng Software Systems,BER02,PROF081,['G064'],49,Monday,09:00,2.0,R016,100,BER02
Q3,C0837,Software Systems: Advanced Methods,BEng Engineering Management,POT01,PROF208,['G074'],49,Wednesday,09:00,2.0,R047,105,POT01
Q3,C0874,Robotics,MEng Digital Engineering,POT01,PROF196,['G077'],49,Thursday,13:30,3.0,R021,50,BER02
Q3,C0874,Robotics,MEng Digital Engineering,POT01,PROF196,['G077'],49,Tuesday,09:00,3.0,R045,55,POT01
Q3,C0897,Software Systems,MEng Engineering Management,POT01,PROF300,['G079'],49,Monday,13:30,3.0,R047,105,POT01
Q3,C1040,Motion Design,BA Digital Communication,BER04,PROF250,['G092'],49,Wednesday,12:00,2.5,R042,70,BER04
Q3,C1040,Motion Design,BA Digital Communication,BER04,PROF250,['G092'],49,Friday,14:00,2.5,R042,70,BER04
Q3,C1093,Social Policy,BSc Psychology,BER01,PROF283,['G096'],49,Thursday,11:00,2.0,R002,80,BER01
Q3,C1093,Social Policy,BSc Psychology,BER01,PROF283,['G096'],49,Tuesday,11:00,2.0,R009,135,BER01
Q3,C1238,European Business Law: Applications,LLB Law,BER01,PROF009,['G109'],49,Wednesday,15:00,2.0,R009,135,BER01
Q3,C1312,Public Health: Applications,BSc Health Management,POT01,PROF091,['G115'],49,Friday,12:00,2.0,R046,55,POT01
Q3,C0184,Advanced Algorithms,BSc Cybersecurity,BER03,PROF267,['G016'],48,Monday,09:00,2.5,R036,75,BER03
Q3,C0745,Digital Engineering,BEng Software Systems,BER02,PROF127,['G066'],48,Thursday,09:00,2.0,R021,50,BER02
Q3,C0855,Manufacturing Systems: Applications,MEng Digital Engineering,POT01,PROF225,['G076'],48,Tuesday,09:00,3.0,R046,55,POT01
Q3,C1126,Cognitive Psychology,BA Social Sciences,BER01,PROF212,['G099'],48,Wednesday,09:00,2.0,R002,80,BER01
Q3,C1267,Law and Emerging Technologies,LLM Business and Technology Law,BER01,PROF195,['G112'],48,Friday,14:00,3.0,R009,135,BER01
Q3,C1268,Competition Law: Applications,LLM Business and Technology Law,BER01,PROF180,['G111'],48,Thursday,13:30,3.0,R008,60,BER01
Q3,C0276,Computer Vision,MSc Artificial Intelligence,POT01,PROF048,['G024'],47,Monday,13:30,3.0,R045,55,POT01
Q3,C0582,Financial Modelling: Applications,BSc Banking and Finance,BER01,PROF107,['G052'],47,Tuesday,13:00,2.0,R014,220,BER01
Q3,C0761,Engineering Economics: Applications,BEng Industrial Engineering,BER02,PROF154,['G067'],47,Wednesday,12:00,2.0,R021,50,BER02
Q3,C0761,Engineering Economics: Applications,BEng Industrial Engineering,BER02,PROF154,['G067'],47,Friday,09:00,2.0,R017,90,BER02
Q3,C0930,Digital Storytelling: Advanced Methods,BA Digital Media,BER04,PROF213,['G082'],47,Thursday,09:00,2.0,R043,130,BER04
Q3,C1288,Healthcare Quality,BSc Health Management,POT01,PROF064,['G113'],47,Monday,11:30,2.0,R045,55,POT01
Q3,C0326,Business Law,BSc Business Administration,BER01,PROF150,['G029'],46,Tuesday,11:00,2.0,R014,220,BER01
Q3,C0326,Business Law,BSc Business Administration,BER01,PROF150,['G029'],46,Wednesday,15:00,2.0,R014,220,BER01
Q3,C0477,Leadership,MSc Management,BER01,PROF204,['G042'],46,Friday,14:00,3.0,R014,220,BER01
Q3,C0581,Financial Modelling: Applications,BSc Banking and Finance,BER01,PROF044,['G051'],46,Thursday,11:00,2.0,R009,135,BER01
Q3,C0728,Engineering Design: Advanced Methods,BEng Software Systems,BER02,PROF244,['G065'],46,Monday,11:30,2.0,R016,100,BER02
Q3,C0618,Applied Econometrics: Applications,MSc Economics,BER01,PROF050,['G055'],45,Tuesday,13:00,3.0,R021,50,BER02
Q3,C0953,Visual Communication: Applications,BA Digital Media,BER04,PROF152,['G084'],45,Wednesday,09:00,2.5,R044,125,BER04
Q3,C1250,Technology Law: Applications,LLM Business and Technology Law,BER01,PROF093,['G110'],45,Thursday,09:00,3.0,R001,45,BER01
Q3,C0028,Data Structures,BSc Computer Science,BER03,PROF230,['G002'],44,Monday,11:30,2.0,R034,45,BER03
Q3,C0232,Machine Learning,MSc Computer Science,BER03,PROF023,['G020'],44,Friday,09:00,3.0,R034,45,BER03
Q3,C0884,Energy Systems: Applications,MEng Engineering Management,POT01,PROF296,['G078'],44,Wednesday,12:00,3.0,R034,45,BER03
Q3,C1200,Qualitative Research,MA Applied Psychology,BER01,PROF158,['G106'],44,Tuesday,13:00,3.0,R022,55,BER02
Q3,C1214,Legal Foundations: Applications,LLB Law,BER01,PROF006,['G107'],44,Monday,09:00,2.0,R001,45,BER01
Q3,C0058,Computer Networks: Applications,BSc Data Science,BER03,PROF161,['G006'],43,Thursday,13:30,2.0,R034,45,BER03
Q3,C0058,Computer Networks: Applications,BSc Data Science,BER03,PROF161,['G006'],43,Friday,12:00,2.0,R034,45,BER03
Q3,C0081,Computer Vision: Applications,BSc Data Science,BER03,PROF059,['G008'],43,Wednesday,15:00,2.0,R034,45,BER03
Q3,C0081,Computer Vision: Applications,BSc Data Science,BER03,PROF059,['G008'],43,Monday,11:30,2.0,R001,45,BER01
Q3,C0556,Portfolio Management,BSc Banking and Finance,BER01,PROF222,['G049'],43,Tuesday,13:00,2.5,R027,60,BER03
Q3,C0950,Design Thinking,BA Digital Media,BER04,PROF113,['G083'],43,Thursday,11:00,2.5,R042,70,BER04
Q3,C0642,Banking Fundamentals: Advanced Methods,MSc Economics,BER01,PROF167,['G057'],42,Friday,14:00,3.0,R022,55,BER02
Q3,C0659,Microeconomics: Applications,MSc Financial Analytics,BER04,PROF173,['G058'],42,Wednesday,12:00,3.0,R044,125,BER04
Q3,C0800,Manufacturing Systems,BEng Industrial Engineering,BER02,PROF125,['G070'],42,Monday,13:30,2.0,R022,55,BER02
Q3,C0800,Manufacturing Systems,BEng Industrial Engineering,BER02,PROF125,['G070'],42,Tuesday,09:00,2.0,R021,50,BER02
Q3,C0815,Engineering Design,BEng Engineering Management,POT01,PROF186,['G072'],42,Thursday,09:00,2.0,R046,55,POT01
Q3,C1070,Content Strategy: Applications,MA Digital Media and Innovation,BER04,PROF209,['G094'],42,Monday,09:00,3.0,R021,50,BER02
Q3,C1146,Research Methods: Applications,BA Social Sciences,BER01,PROF129,['G101'],42,Friday,09:00,2.5,R001,45,BER01
Q3,C1317,Biostatistics: Advanced Methods,BSc Health Management,POT01,PROF095,['G116'],42,Tuesday,11:00,2.0,R047,105,POT01
Q3,C0097,Statistical Computing: Applications,BSc Data Science,BER03,PROF052,['G009'],41,Wednesday,12:00,2.5,R025,70,BER03
Q3,C0229,Big Data Engineering: Applications,MSc Computer Science,BER03,PROF228,['G021'],41,Thursday,13:30,3.0,R025,70,BER03
Q3,C0682,Investment Analysis: Applications,MSc Financial Analytics,BER04,PROF039,['G060'],41,Tuesday,13:00,3.0,R044,125,BER04
Q3,C0826,Operations Research: Advanced Methods,BEng Engineering Management,POT01,PROF124,['G073'],41,Friday,12:00,2.0,R047,105,POT01
Q3,C1291,Healthcare Operations: Applications,BSc Health Management,POT01,PROF133,['G114'],41,Monday,13:30,2.0,R046,55,POT01
Q3,C1362,Genetics: Applications,MSc Health Informatics,POT01,PROF007,['G120'],41,Wednesday,09:00,3.0,R022,55,BER02
Q3,C0043,Advanced Programming,BSc Computer Science,BER03,PROF128,['G004'],40,Thursday,09:00,2.0,R035,40,BER03
Q3,C0346,Operations Management,BSc International Business,BER01,PROF277,['G031'],40,Friday,12:00,2.0,R007,40,BER01
Q3,C0412,Organisational Behaviour: Applications,BSc Marketing and Management,BER04,PROF219,['G037'],40,Monday,09:00,2.0,R038,40,BER04
Q3,C0412,Organisational Behaviour: Applications,BSc Marketing and Management,BER04,PROF219,['G037'],40,Tuesday,09:00,2.0,R038,40,BER04
Q3,C0996,Interactive Media,BA UX and Interaction Design,BER04,PROF045,['G088'],40,Wednesday,15:00,2.0,R038,40,BER04
Q3,C0996,Interactive Media,BA UX and Interaction Design,BER04,PROF045,['G088'],40,Thursday,11:00,2.0,R038,40,BER04
Q3,C0277,Computer Vision,MSc Artificial Intelligence,POT01,PROF288,['G025'],39,Friday,14:00,3.0,R049,40,POT01
Q3,C0369,Entrepreneurship: Applications,BSc International Business,BER01,PROF122,['G033'],39,Monday,11:30,2.0,R007,40,BER01
Q3,C0502,Financial Analytics: Applications,BSc Economics,BER01,PROF198,['G044'],39,Tuesday,13:00,2.5,R018,40,BER02
Q3,C1346,Environmental Health,MSc Health Informatics,POT01,PROF260,['G119'],39,Wednesday,09:00,3.0,R049,40,POT01
Q3,C0912,Immersive Media: Applications,BA Digital Media,BER04,PROF012,['G080'],38,Thursday,13:30,2.0,R038,40,BER04
Q3,C0127,Digital Forensics: Applications,BSc Artificial Intelligence,BER03,PROF190,['G012'],37,Monday,13:30,2.0,R033,40,BER03
Q3,C0301,Strategic Management: Advanced Methods,BSc Business Administration,BER01,PROF284,['G027'],37,Friday,09:00,2.5,R008,60,BER01
Q3,C0301,Strategic Management: Advanced Methods,BSc Business Administration,BER01,PROF284,['G027'],37,Tuesday,09:00,2.5,R018,40,BER02
Q3,C0561,Behavioural Economics: Applications,BSc Banking and Finance,BER01,PROF155,['G050'],37,Thursday,13:30,2.5,R002,80,BER01
Q3,C0007,Advanced Programming,BSc Computer Science,BER03,PROF101,['G001'],36,Monday,09:00,2.5,R035,40,BER03
Q3,C0080,Computer Vision: Applications,BSc Data Science,BER03,PROF249,['G007'],36,Wednesday,15:00,2.0,R035,40,BER03
Q3,C0080,Computer Vision: Applications,BSc Data Science,BER03,PROF249,['G007'],36,Friday,12:00,2.0,R033,40,BER03
Q3,C0461,Corporate Strategy,MSc Management,BER01,PROF024,['G041'],36,Tuesday,13:00,3.0,R033,40,BER03
Q3,C0764,Technical Management: Applications,BEng Industrial Engineering,BER02,PROF137,['G068'],36,Thursday,09:00,2.0,R018,40,BER02
Q3,C0059,Distributed Systems: Applications,BSc Data Science,BER03,PROF247,['G005'],35,Wednesday,09:00,2.5,R033,40,BER03
Q3,C0343,Business Communication: Advanced Methods,BSc International Business,BER01,PROF032,['G030'],35,Monday,13:30,2.5,R041,35,BER04
Q3,C0481,Digital Transformation: Applications,MSc Management,BER01,PROF120,['G043'],35,Friday,14:00,3.0,R007,40,BER01
Q3,C0705,Engineering Simulation: Applications,BEng Software Systems,BER02,PROF290,['G063'],35,Thursday,11:00,2.5,R018,40,BER02
Q3,C1145,Research Methods: Applications,BA Social Sciences,BER01,PROF057,['G100'],35,Tuesday,13:00,2.5,R039,35,BER04
Q3,C1226,Data Protection Law: Applications,LLB Law,BER01,PROF153,['G108'],35,Wednesday,12:00,2.0,R007,40,BER01
Q3,C0111,Programming Fundamentals,BSc Artificial Intelligence,BER03,PROF243,['G010'],34,Monday,09:00,2.5,R048,35,POT01
Q3,C0128,Software Architecture: Advanced Methods,BSc Artificial Intelligence,BER03,PROF130,['G011'],34,Thursday,11:00,2.5,R035,40,BER03
Q3,C0430,Business Communication,BSc Marketing and Management,BER04,PROF160,['G038'],34,Friday,09:00,2.0,R041,35,BER04
Q3,C0450,Supply Chain Management: Applications,BSc Marketing and Management,BER04,PROF257,['G040'],34,Wednesday,09:00,2.5,R039,35,BER04
Q3,C0617,Applied Econometrics: Applications,MSc Economics,BER01,PROF271,['G054'],34,Tuesday,09:00,3.0,R006,35,BER01
Q3,C0780,Control Engineering,BEng Industrial Engineering,BER02,PROF174,['G069'],34,Monday,13:30,2.5,R039,35,BER04
Q3,C0799,Engineering Design,BEng Industrial Engineering,BER02,PROF089,['G071'],34,Friday,12:00,2.0,R018,40,BER02
Q3,C0997,Media Production: Applications,BA UX and Interaction Design,BER04,PROF011,['G087'],34,Thursday,09:00,2.0,R041,35,BER04
Q3,C1082,Social Psychology: Applications,BSc Psychology,BER01,PROF042,['G095'],34,Wednesday,15:00,2.0,R006,35,BER01
